id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_q1,home_q2,home_q3,home_q4,away_team,away_conference,away_points,away_q1,away_q2,away_q3,away_q4
400548094,2014,1,regular,2014-08-30T15:30:00.000Z,false,false,20329,3965,UB Stadium,Buffalo,Mid-American,38,14,7,3,14,Duquesne,,28,0,7,14,7
400548007,2014,1,regular,2014-08-30T15:30:00.000Z,false,false,20118,3918,Foreman Field,Old Dominion,Conference USA,41,7,21,13,0,Hampton,,28,0,14,7,7
400548259,2014,1,regular,2014-08-30T16:00:00.000Z,false,false,49509,3940,Stanford Stadium,Stanford,Pac-12,45,14,24,0,7,UC Davis,,0,0,0,0,0
400548179,2014,1,regular,2014-08-30T16:00:00.000Z,false,false,25243,3984,War Memorial Stadium,Wyoming,Mountain West,17,3,0,14,0,Montana,,12,0,6,0,6
400548258,2014,1,regular,2014-08-30T16:00:00.000Z,false,false,40309,3893,Reser Stadium,Oregon State,Pac-12,29,6,7,13,3,Portland State,,14,0,14,0,0
400547825,2014,1,regular,2014-08-30T16:00:00.000Z,false,false,62722,3799,Lane Stadium,Virginia Tech,ACC,34,7,10,10,7,William & Mary,,9,3,3,3,0
400548398,2014,1,regular,2014-08-30T16:00:00.000Z,false,true,87451,3785,Jordan-Hare Stadium,Auburn,SEC,45,14,7,14,10,Arkansas,SEC,21,7,14,0,0
400547740,2014,1,regular,2014-08-30T17:30:00.000Z,false,false,92746,3917,Sanford Stadium,Georgia,SEC,45,14,7,3,21,Clemson,ACC,21,7,14,0,0
400547795,2014,1,regular,2014-08-30T18:00:00.000Z,false,false,51000,3787,Kenan Memorial Stadium,North Carolina,ACC,56,14,7,28,7,Liberty,FBS Independents,29,7,8,7,7
400548095,2014,1,regular,2014-08-30T18:00:00.000Z,false,false,0,3912,Rynearson Stadium,Eastern Michigan,Mid-American,31,14,7,7,3,Morgan State,,28,7,14,7,0
400547751,2014,1,regular,2014-08-30T18:00:00.000Z,false,false,0,3982,Wallace Wade Stadium,Duke,ACC,52,7,21,10,14,Elon,,13,3,3,0,7
400548097,2014,1,regular,2014-08-30T18:00:00.000Z,false,true,22754,3696,Dix Stadium,Kent State,Mid-American,14,7,0,0,7,Ohio,Mid-American,17,7,7,0,3
400547838,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,60778,3784,Jones AT&T Stadium,Texas Tech,Big 12,42,7,14,7,14,Central Arkansas,,35,3,13,5,14
400547834,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,85063,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,48,21,10,10,7,Louisiana Tech,Conference USA,16,0,3,0,13
400548096,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,20184,3739,Glass Bowl,Toledo,Mid-American,54,3,13,21,17,New Hampshire,,20,7,7,6,0
400548006,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,15605,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,61,20,14,20,7,Savannah State,,7,0,0,0,7
400548004,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,14053,218,FIU Stadium,Florida International,Conference USA,12,0,6,0,6,Bethune-Cookman,,14,0,7,0,7
400548175,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,30761,3932,Qualcomm Stadium,San Diego State,Mountain West,38,14,10,7,7,Northern Arizona,,7,0,0,7,0
400547645,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,27361,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,63,21,21,14,7,Austin Peay,,0,0,0,0,0
400547646,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,31642,3886,Raymond James Stadium,South Florida,American Athletic,36,3,13,7,13,Western Carolina,,31,14,3,0,14
400547837,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,40094,3616,Amon G. Carter Stadium,TCU,Big 12,48,14,10,10,14,Samford,,14,0,7,0,7
400548405,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,26143,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,37,10,3,10,14,Montana State,,10,7,0,3,0
400548406,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,36170,3666,Cajun Field,Louisiana,Sun Belt,45,10,14,7,14,Southern,,6,0,0,6,0
400548407,2014,1,regular,2014-08-30T19:00:00.000Z,false,false,17813,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,65,14,28,9,14,Arkansas-Pine Bluff,,0,0,0,0,0
400547839,2014,1,regular,2014-08-30T19:10:00.000Z,false,false,52830,3636,Bill Snyder Family Football Stadium,Kansas State,Big 12,55,7,21,14,13,Stephen F. Austin,,16,0,10,6,0
400548009,2014,1,regular,2014-08-30T19:30:00.000Z,false,false,61889,3693,Davis Wade Stadium,Mississippi State,SEC,49,7,21,14,7,Southern Mississippi,Conference USA,0,0,0,0,0
400548172,2014,1,regular,2014-08-30T19:30:00.000Z,false,false,76037,477,Los Angeles Memorial Coliseum,USC,Pac-12,52,21,10,21,0,Fresno State,Mountain West,13,0,7,6,0
400547762,2014,1,regular,2014-08-30T20:00:00.000Z,true,false,61521,3687,AT&T Stadium,Oklahoma State,Big 12,31,0,10,7,14,Florida State,ACC,37,10,7,10,10
400548011,2014,1,regular,2014-08-30T20:00:00.000Z,false,false,0,3971,University Stadium,New Mexico,Mountain West,24,7,0,14,3,UTEP,Conference USA,31,14,10,0,7
400547836,2014,1,regular,2014-08-30T20:00:00.000Z,false,false,93201,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,38,7,14,7,10,North Texas,Conference USA,7,0,0,0,7
400547643,2014,1,regular,2014-08-30T20:00:00.000Z,false,false,42758,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,52,10,21,7,14,North Carolina Central,,7,7,0,0,0
400548000,2014,1,regular,2014-08-30T21:00:00.000Z,true,false,71599,3891,NRG Stadium,LSU,SEC,28,7,0,6,15,Wisconsin,Big Ten,24,10,7,7,0
400548173,2014,1,regular,2014-08-30T22:30:00.000Z,false,false,0,3610,Aloha Stadium,Hawai'i,Mountain West,16,10,0,3,3,Washington,Pac-12,17,7,10,0,0
400548257,2014,1,regular,2014-08-30T22:30:00.000Z,false,false,57388,3626,Autzen Stadium,Oregon,Pac-12,62,21,20,7,14,South Dakota,,13,3,10,0,0
400548178,2014,1,regular,2014-08-31T19:00:00.000Z,false,false,102455,3853,Neyland Stadium,Tennessee,SEC,38,14,3,7,14,Utah State,Mountain West,7,0,0,0,7
400547648,2014,1,regular,2014-08-31T19:30:00.000Z,false,false,0,4727,McLane Stadium,Baylor,Big 12,45,24,7,7,7,SMU,American Athletic,0,0,0,0,0
400547786,2014,1,regular,2014-09-01T20:00:00.000Z,false,true,55428,3873,Papa John's Cardinal Stadium,Louisville,ACC,31,7,7,7,10,Miami,ACC,13,0,10,3,0
400548018,2014,2,regular,2014-09-04T20:00:00.000Z,false,false,33472,3604,Alamodome,UT San Antonio,Conference USA,23,7,9,0,7,Arizona,Pac-12,26,10,10,6,0
400547729,2014,2,regular,2014-09-05T19:00:00.000Z,false,true,30083,3615,Alumni Stadium,Boston College,ACC,20,7,0,7,6,Pittsburgh,ACC,30,3,17,7,3
400548184,2014,2,regular,2014-09-05T22:30:00.000Z,false,false,26023,3816,Mackay Stadium,Nevada,Mountain West,24,7,7,0,10,Washington State,Pac-12,13,0,10,0,3
400548098,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,28643,3841,Blaik Field at Michie Stadium,Army,FBS Independents,47,7,14,13,13,Buffalo,Mid-American,39,3,0,14,22
400547969,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,91082,3834,Memorial Stadium,Nebraska,Big Ten,31,14,7,3,7,McNeese,,24,7,7,0,10
400547843,2014,2,regular,2014-09-06T12:00:00.000Z,false,true,0,3772,Jack Trice Stadium,Iowa State,Big 12,28,7,21,0,0,Kansas State,Big 12,32,13,7,0,12
400548396,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,99538,3853,Neyland Stadium,Tennessee,SEC,34,10,14,7,3,Arkansas State,Sun Belt,19,6,6,0,7
400548013,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,100306,3657,Bryant Denny Stadium,Alabama,SEC,41,21,10,7,3,Florida Atlantic,Conference USA,0,0,0,0,0
400547657,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,29357,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,7,0,0,7,0,Oklahoma,Big 12,52,21,10,14,7
400547986,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,97354,3632,Beaver Stadium,Penn State,Big Ten,21,7,0,7,7,Akron,Mid-American,3,0,0,3,0
400547905,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,38561,3832,Memorial Stadium,Illinois,Big Ten,42,7,7,7,21,Western Kentucky,Conference USA,34,3,14,10,7
400547653,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,22398,3825,Apogee Stadium,North Texas,Conference USA,43,3,20,6,14,SMU,American Athletic,6,0,0,0,6
400547649,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,23543,3892,Rentschler Field,Connecticut,American Athletic,19,3,9,7,0,Stony Brook,,16,10,0,0,6
400548001,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,77125,347,Camp Randall Stadium,Wisconsin,Big Ten,37,2,7,14,14,Western Illinois,,3,0,3,0,0
400547994,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,48040,3754,High Point Solutions Stadium,Rutgers,Big Ten,38,10,21,7,0,Howard,,25,7,0,6,12
400547989,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,36410,3907,Ross-Ade Stadium,Purdue,Big Ten,17,0,7,3,7,Central Michigan,Mid-American,38,14,7,7,10
400548102,2014,2,regular,2014-09-06T12:00:00.000Z,false,false,0,3739,Glass Bowl,Toledo,Mid-American,24,7,0,14,3,Missouri,SEC,49,14,14,14,7
400547741,2014,2,regular,2014-09-06T12:30:00.000Z,false,false,0,3836,Memorial Stadium,Clemson,ACC,73,10,24,24,15,South Carolina State,,7,0,0,0,7
400547655,2014,2,regular,2014-09-06T13:00:00.000Z,false,false,28408,3806,Lincoln Financial Field,Temple,American Athletic,24,7,7,3,7,Navy,American Athletic,31,10,7,14,0
400548104,2014,2,regular,2014-09-06T14:00:00.000Z,false,false,0,3696,Dix Stadium,Kent State,Mid-American,13,0,6,0,7,South Alabama,Sun Belt,23,9,7,0,7
400548017,2014,2,regular,2014-09-06T14:00:00.000Z,false,false,57704,3693,Davis Wade Stadium,Mississippi State,SEC,47,13,13,21,0,UAB,Conference USA,34,3,17,7,7
400548409,2014,2,regular,2014-09-06T14:00:00.000Z,false,true,10126,3495,Georgia Dome,Georgia State,Sun Belt,31,10,7,7,7,New Mexico State,FBS Independents,34,0,10,7,17
400548182,2014,2,regular,2014-09-06T15:00:00.000Z,false,false,45864,587,Rice-Eccles Stadium,Utah,Pac-12,59,17,14,14,14,Fresno State,Mountain West,27,0,7,7,13
400548262,2014,2,regular,2014-09-06T15:00:00.000Z,false,false,48145,3831,California Memorial Stadium,California,Pac-12,55,28,17,10,0,Sacramento State,,14,0,7,7,0
400548099,2014,2,regular,2014-09-06T15:00:00.000Z,false,false,0,3738,Gillette Stadium,UMass,FBS Independents,38,7,14,10,7,Colorado,Pac-12,41,3,17,14,7
400548261,2014,2,regular,2014-09-06T15:05:00.000Z,false,false,62861,3765,Husky Stadium,Washington,Pac-12,59,24,13,7,15,Eastern Washington,,52,14,17,14,7
400547961,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,47223,3953,TCF Bank Stadium,Minnesota,Big Ten,35,7,21,7,0,Middle Tennessee,Conference USA,24,0,0,17,7
400547844,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,51562,3646,Boone Pickens Stadium,Oklahoma State,Big 12,40,10,17,10,3,Missouri State,,23,6,0,7,10
400547821,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,34533,3923,Scott Stadium,Virginia,ACC,45,7,7,17,14,Richmond,,13,3,0,10,0
400547929,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,64210,3793,Kinnick Stadium,Iowa,Big Ten,17,0,3,0,14,Ball State,Mid-American,13,0,7,6,0
400548260,2014,2,regular,2014-09-06T15:30:00.000Z,false,true,0,3940,Stanford Stadium,Stanford,Pac-12,10,0,10,0,0,USC,Pac-12,13,7,0,3,3
400548100,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,16670,3996,Yager Stadium,Miami (OH),Mid-American,10,7,0,3,0,Eastern Kentucky,,17,3,0,7,7
400548105,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,18311,3700,Doyt Perry Stadium,Bowling Green,Mid-American,48,14,20,7,7,VMI,,7,0,7,0,0
400548103,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,51910,3683,Commonwealth Stadium,Kentucky,SEC,20,14,3,3,0,Ohio,Mid-American,3,0,0,3,0
400547976,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,0,3911,Ryan Field,Northwestern,Big Ten,15,0,0,7,8,Northern Illinois,Mid-American,23,0,0,10,13
400547654,2014,2,regular,2014-09-06T15:30:00.000Z,false,false,28915,3886,Raymond James Stadium,South Florida,American Athletic,17,7,10,0,0,Maryland,Big Ten,24,14,0,0,10
400548393,2014,2,regular,2014-09-06T16:00:00.000Z,false,false,63108,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,SEC,73,35,21,7,10,Nicholls,,7,0,0,7,0
400547656,2014,2,regular,2014-09-06T16:00:00.000Z,false,false,30000,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,21,14,7,0,0,Georgia Tech,ACC,38,7,17,7,7
400548101,2014,2,regular,2014-09-06T16:00:00.000Z,false,false,81049,3634,Ben Hill Griffin Stadium,Florida,SEC,65,17,13,21,14,Eastern Michigan,Mid-American,0,0,0,0,0
400548395,2014,2,regular,2014-09-06T16:30:00.000Z,false,true,43260,3810,Nissan Stadium,Vanderbilt,SEC,3,0,0,0,3,Ole Miss,SEC,41,10,10,21,0
400548408,2014,2,regular,2014-09-06T18:00:00.000Z,false,false,25861,3792,Kidd Brewer Stadium,Appalachian State,Sun Belt,66,10,35,14,7,Campbell,,0,0,0,0,0
400548012,2014,2,regular,2014-09-06T18:00:00.000Z,false,false,9981,218,FIU Stadium,Florida International,Conference USA,34,14,13,0,7,Wagner,,3,3,0,0,0
400547803,2014,2,regular,2014-09-06T18:00:00.000Z,false,false,55390,3670,Carter-Finley Stadium,NC State,ACC,46,10,8,14,14,Old Dominion,Conference USA,34,14,7,7,6
400548410,2014,2,regular,2014-09-06T18:00:00.000Z,false,false,23121,3608,Paulson Stadium,Georgia Southern,Sun Belt,83,21,27,21,14,Savannah State,,9,0,0,0,9
400547830,2014,2,regular,2014-09-06T18:30:00.000Z,false,false,26925,3630,BB&T Field,Wake Forest,ACC,23,3,6,7,7,Gardner-Webb,,7,0,0,0,7
400547953,2014,2,regular,2014-09-06T18:30:00.000Z,false,false,59496,3626,Autzen Stadium,Oregon,Pac-12,46,8,10,14,14,Michigan State,Big Ten,27,0,24,3,0
400548016,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,26448,3815,M. M. Roberts Stadium,Southern Mississippi,Conference USA,26,3,17,3,3,Alcorn State,,20,0,7,0,13
400547780,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,50179,3873,Papa John's Cardinal Stadium,Louisville,ACC,66,21,24,14,7,Murray State,,21,7,0,7,7
400548185,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,25742,3971,University Stadium,New Mexico,Mountain West,23,7,14,0,2,Arizona State,Pac-12,58,22,10,13,13
400548186,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,87451,3785,Jordan-Hare Stadium,Auburn,SEC,59,14,24,7,14,San José State,Mountain West,13,7,3,3,0
400547650,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,80899,3994,Williams-Brice Stadium,South Carolina,SEC,33,7,13,10,3,East Carolina,American Athletic,23,6,10,0,7
400547847,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,36574,3833,Memorial Stadium,Kansas,Big 12,34,24,0,10,0,Southeast Missouri State,,28,0,0,7,21
400547787,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,48254,3948,Hard Rock Stadium,Miami,ACC,41,14,14,3,10,Florida A&M,,7,0,7,0,0
400547752,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,21331,3975,Veterans Memorial Stadium,Troy,Sun Belt,17,7,7,3,0,Duke,ACC,34,3,21,7,3
400548014,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,25607,3666,Cajun Field,Louisiana,Sun Belt,20,0,7,0,13,Louisiana Tech,Conference USA,48,7,10,14,17
400548015,2014,2,regular,2014-09-06T19:00:00.000Z,false,false,0,3775,Joan C. Edwards Stadium,Marshall,Conference USA,48,7,10,21,10,Rhode Island,,7,0,0,0,7
400548411,2014,2,regular,2014-09-06T19:00:00.000Z,false,true,16694,3817,Malone Stadium,Louisiana Monroe,Sun Belt,38,21,3,7,7,Idaho,,31,7,14,0,10
400547846,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,93463,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,7,0,0,7,0,BYU,FBS Independents,41,3,3,28,7
400547841,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,56414,3842,Mountaineer Field at Milan Puskar Stadium,West Virginia,Big 12,54,10,21,9,14,Towson,,0,0,0,0,0
400547763,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,81294,3697,Bobby Bowden Field at Doak Campbell Stadium,Florida State,ACC,37,14,14,6,3,The Citadel,,12,0,0,0,12
400548397,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,0,3795,Kyle Field,Texas A&M,SEC,73,21,10,14,28,Lamar,,3,3,0,0,0
400547842,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,45034,4727,McLane Stadium,Baylor,Big 12,70,28,21,7,14,Northwestern State,,6,0,3,3,0
400548394,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,0,3958,Tiger Stadium,LSU,SEC,56,20,15,7,14,Sam Houston State,,0,0,0,0,0
400547944,2014,2,regular,2014-09-06T19:30:00.000Z,false,false,80795,3855,Notre Dame Stadium,Notre Dame,FBS Independents,31,7,14,7,3,Michigan,Big Ten,0,0,0,0,0
400547651,2014,2,regular,2014-09-06T20:00:00.000Z,false,false,30081,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,47,10,24,6,7,Grambling,,0,0,0,0,0
400547826,2014,2,regular,2014-09-06T20:00:00.000Z,false,false,107517,3861,Ohio Stadium,Ohio State,Big Ten,21,7,0,7,7,Virginia Tech,ACC,35,14,7,0,14
400548188,2014,2,regular,2014-09-06T20:00:00.000Z,false,false,20249,3905,Romney Stadium,Utah State,Mountain West,40,6,14,13,7,Idaho State,,20,0,6,7,7
400547796,2014,2,regular,2014-09-06T20:00:00.000Z,false,false,58000,3787,Kenan Memorial Stadium,North Carolina,ACC,31,0,7,7,17,San Diego State,Mountain West,27,0,14,7,6
