id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_q1,home_q2,home_q3,home_q4,away_team,away_conference,away_points,away_q1,away_q2,away_q3,away_q4
400763603,2015,3,regular,2015-09-19T19:00:00.000Z,false,true,16030,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,73,42,7,17,7,Charlotte,Conference USA,14,7,7,0,0
400763606,2015,3,regular,2015-09-19T19:00:00.000Z,false,false,27252,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,50,3,22,3,22,Southern Mississippi,Conference USA,56,14,7,21,14
400757034,2015,3,regular,2015-09-19T19:30:00.000Z,false,false,91568,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,44,7,17,0,20,California,Pac-12,45,7,17,21,0
400603853,2015,3,regular,2015-09-19T19:30:00.000Z,false,true,63040,3683,Commonwealth Stadium,Kentucky,SEC,9,3,0,0,6,Florida,SEC,14,7,7,0,0
400787243,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,18194,3932,Qualcomm Stadium,San Diego State,Mountain West,27,0,17,3,7,South Alabama,Sun Belt,34,3,7,7,10
400757026,2015,3,regular,2015-09-19T20:00:00.000Z,false,true,78306,477,Los Angeles Memorial Coliseum,USC,Pac-12,31,14,7,7,3,Stanford,Pac-12,41,7,17,7,10
400763420,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,48127,3616,Amon G. Carter Stadium,TCU,Big 12,56,14,14,14,14,SMU,American Athletic,37,10,7,17,3
400763421,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,23104,3739,Glass Bowl,Toledo,Mid-American,30,10,3,7,0,Iowa State,Big 12,23,3,7,0,10
400757031,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,34573,3893,Reser Stadium,Oregon State,Pac-12,35,7,7,21,0,San José State,Mountain West,21,7,14,0,0
400756926,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,63636,3793,Kinnick Stadium,Iowa,Big Ten,27,3,14,0,10,Pittsburgh,ACC,24,0,7,10,7
400763515,2015,3,regular,2015-09-19T20:00:00.000Z,false,true,103323,3632,Beaver Stadium,Penn State,Big Ten,28,0,21,0,7,Rutgers,Big Ten,3,0,0,0,3
400763604,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,17210,3601,Aggie Memorial Stadium,New Mexico State,FBS Independents,47,13,3,14,14,UTEP,Conference USA,50,9,0,7,28
400764867,2015,3,regular,2015-09-19T20:00:00.000Z,false,false,21114,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,38,3,21,14,0,Maine,,7,7,0,0,0
400757033,2015,3,regular,2015-09-19T20:30:00.000Z,false,false,31105,3820,Martin Stadium,Washington State,Pac-12,31,7,14,0,10,Wyoming,Mountain West,14,14,0,0,0
400603850,2015,3,regular,2015-09-19T21:15:00.000Z,false,true,101821,3657,Bryant Denny Stadium,Alabama,SEC,37,0,10,7,20,Ole Miss,SEC,43,3,14,13,13
400757027,2015,3,regular,2015-09-19T22:30:00.000Z,false,false,67612,1056,Rose Bowl,UCLA,Pac-12,24,0,3,7,14,BYU,FBS Independents,23,7,3,7,6
400757029,2015,3,regular,2015-09-19T22:30:00.000Z,false,false,33675,3660,Bulldog Stadium,Fresno State,Mountain West,24,3,0,0,21,Utah,Pac-12,45,10,7,7,21
400757024,2015,3,regular,2015-09-19T23:00:00.000Z,false,false,51494,3619,Arizona Stadium,Arizona,Pac-12,77,7,35,14,21,Northern Arizona,,13,6,7,0,0
400787242,2015,3,regular,2015-09-19T23:59:00.000Z,false,false,25714,3610,Aloha Stadium,Hawai'i,Mountain West,47,3,10,13,21,UC Davis,,27,3,7,0,17
400764870,2015,4,regular,2015-09-24T19:30:00.000Z,false,true,45172,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,53,14,14,3,22,Cincinnati,American Athletic,46,10,20,3,13
400756931,2015,4,regular,2015-09-25T20:00:00.000Z,false,false,42427,3923,Scott Stadium,Virginia,ACC,14,7,7,0,0,Boise State,Mountain West,56,17,12,17,10
400757035,2015,4,regular,2015-09-25T22:00:00.000Z,false,true,37302,3893,Reser Stadium,Oregon State,Pac-12,24,7,10,0,7,Stanford,Pac-12,42,14,7,14,7
400603845,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,92746,3917,Sanford Stadium,Georgia,SEC,48,17,3,28,0,Southern,,6,0,6,0,0
400603849,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,43101,1964,Carrier Dome,Syracuse,ACC,24,0,3,7,14,LSU,SEC,34,7,0,17,10
400763423,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,46136,3754,High Point Solutions Stadium,Rutgers,Big Ten,27,7,13,7,0,Kansas,Big 12,14,0,7,7,0
400763519,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,108940,3558,Michigan Stadium,Michigan,Big Ten,31,7,24,0,0,BYU,FBS Independents,0,0,0,0,0
400756933,2015,4,regular,2015-09-26T12:00:00.000Z,false,true,20101,3982,Wallace Wade Stadium,Duke,ACC,34,19,0,7,8,Georgia Tech,ACC,20,3,7,3,7
400763520,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,75218,3936,Spartan Stadium,Michigan State,Big Ten,30,7,10,0,13,Central Michigan,Mid-American,10,0,7,3,0
400763526,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,33162,3907,Ross-Ade Stadium,Purdue,Big Ten,28,7,7,7,7,Bowling Green,Mid-American,35,7,14,0,14
400764871,2015,4,regular,2015-09-26T12:00:00.000Z,false,true,0,3892,Rentschler Field,Connecticut,American Athletic,18,3,7,0,8,Navy,American Athletic,28,7,14,0,7
400603848,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,78411,3994,Williams-Brice Stadium,South Carolina,SEC,31,3,5,20,3,UCF,American Athletic,14,0,14,0,0
400763522,2015,4,regular,2015-09-26T12:00:00.000Z,false,false,89899,3834,Memorial Stadium,Nebraska,Big Ten,36,10,12,7,7,Southern Mississippi,Conference USA,28,0,0,7,21
400756938,2015,4,regular,2015-09-26T12:30:00.000Z,false,false,22508,3630,BB&T Field,Wake Forest,ACC,24,0,10,0,14,Indiana,Big Ten,31,7,10,7,7
400756935,2015,4,regular,2015-09-26T12:30:00.000Z,false,false,39000,3787,Kenan Memorial Stadium,North Carolina,ACC,41,7,6,14,14,Delaware,,14,7,0,7,0
400756932,2015,4,regular,2015-09-26T13:00:00.000Z,false,false,30193,3615,Alumni Stadium,Boston College,ACC,17,0,7,7,3,Northern Illinois,Mid-American,14,0,7,0,7
400757038,2015,4,regular,2015-09-26T13:30:00.000Z,false,false,37302,3726,Folsom Field,Colorado,Pac-12,48,21,3,17,7,Nicholls,,0,0,0,0,0
400763609,2015,4,regular,2015-09-26T14:30:00.000Z,false,true,20010,3776,Joe Aillet Stadium,Louisiana Tech,Conference USA,27,7,10,0,10,Florida International,Conference USA,17,0,3,7,7
400787246,2015,4,regular,2015-09-26T15:00:00.000Z,false,true,18723,3984,War Memorial Stadium,Wyoming,Mountain West,28,0,14,7,7,New Mexico,Mountain West,38,14,14,7,3
400763422,2015,4,regular,2015-09-26T15:00:00.000Z,false,false,43619,4727,McLane Stadium,Baylor,Big 12,70,21,21,21,7,Rice,Conference USA,17,10,0,7,0
400763426,2015,4,regular,2015-09-26T15:00:00.000Z,false,false,61174,3842,Mountaineer Field at Milan Puskar Stadium,West Virginia,Big 12,45,21,17,0,7,Maryland,Big Ten,6,0,0,0,6
400763610,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,20118,3918,Foreman Field,Old Dominion,Conference USA,0,0,0,0,0,Appalachian State,Sun Belt,49,7,28,14,0
400763608,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,15424,3696,Dix Stadium,Kent State,Mid-American,29,6,7,6,3,Marshall,Conference USA,36,7,0,7,8
400763424,2015,4,regular,2015-09-26T15:30:00.000Z,false,true,87073,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,27,6,14,7,0,Oklahoma State,Big 12,30,14,3,7,6
400787245,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,19072,3965,UB Stadium,Buffalo,Mid-American,21,7,3,3,8,Nevada,Mountain West,24,14,3,0,7
400763583,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,80795,3855,Notre Dame Stadium,Notre Dame,FBS Independents,62,14,21,20,7,UMass,FBS Independents,27,6,14,0,7
400763524,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,106123,3861,Ohio Stadium,Ohio State,Big Ten,38,7,17,7,7,Western Michigan,Mid-American,12,0,6,6,0
400763518,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,56041,3793,Kinnick Stadium,Iowa,Big Ten,62,14,21,13,14,North Texas,Conference USA,16,0,13,3,0
400763521,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,53917,3953,TCF Bank Stadium,Minnesota,Big Ten,27,0,14,3,10,Ohio,Mid-American,24,7,7,0,10
400756937,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,50514,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,35,14,7,14,0,Virginia Tech,ACC,28,14,0,7,7
400603844,2015,4,regular,2015-09-26T15:30:00.000Z,false,true,90527,3634,Ben Hill Griffin Stadium,Florida,SEC,28,7,0,7,14,Tennessee,SEC,27,7,10,3,7
400763525,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,95107,3632,Beaver Stadium,Penn State,Big Ten,37,10,17,0,10,San Diego State,Mountain West,21,7,7,7,0
400763613,2015,4,regular,2015-09-26T15:30:00.000Z,false,false,20320,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,Conference USA,56,21,28,0,7,Miami (OH),Mid-American,14,0,7,0,7
400603841,2015,4,regular,2015-09-26T16:00:00.000Z,false,false,101323,3657,Bryant Denny Stadium,Alabama,SEC,34,7,7,10,10,Louisiana Monroe,Sun Belt,0,0,0,0,0
400763517,2015,4,regular,2015-09-26T16:00:00.000Z,false,false,44366,3832,Memorial Stadium,Illinois,Big Ten,27,7,10,7,3,Middle Tennessee,Conference USA,25,3,9,0,13
400763425,2015,4,regular,2015-09-26T16:45:00.000Z,false,true,61283,3784,Jones AT&T Stadium,Texas Tech,Big 12,52,14,14,10,14,TCU,Big 12,55,16,17,7,15
400757040,2015,4,regular,2015-09-26T17:00:00.000Z,false,true,61066,3765,Husky Stadium,Washington,Pac-12,24,7,0,14,3,California,Pac-12,30,3,17,7,3
400760493,2015,4,regular,2015-09-26T18:00:00.000Z,false,false,6513,3912,Rynearson Stadium,Eastern Michigan,Mid-American,36,3,14,13,6,Army,FBS Independents,58,15,14,7,22
400756934,2015,4,regular,2015-09-26T18:00:00.000Z,false,false,50121,3873,Papa John's Cardinal Stadium,Louisville,ACC,45,21,10,7,7,Samford,,3,0,3,0,0
400787313,2015,4,regular,2015-09-26T19:00:00.000Z,false,false,24679,3666,Cajun Field,Louisiana,Sun Belt,14,0,7,0,7,Akron,Mid-American,35,7,7,14,7
400603847,2015,4,regular,2015-09-26T19:00:00.000Z,false,true,60654,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,27,7,6,7,7,Vanderbilt,SEC,16,3,0,10,3
400768337,2015,4,regular,2015-09-26T19:00:00.000Z,false,false,22314,3735,Gerald J. Ford Stadium,SMU,American Athletic,45,7,7,17,14,James Madison,,48,10,7,17,14
400763612,2015,4,regular,2015-09-26T19:00:00.000Z,false,false,24705,3604,Alamodome,UT San Antonio,Conference USA,31,7,10,7,7,Colorado State,Mountain West,33,9,7,14,3
400763607,2015,4,regular,2015-09-26T19:00:00.000Z,false,true,0,4418,Jerry Richardson Stadium,Charlotte,Conference USA,7,0,0,0,7,Florida Atlantic,Conference USA,17,7,3,0,7
400787314,2015,4,regular,2015-09-26T19:00:00.000Z,false,false,21385,3739,Glass Bowl,Toledo,Mid-American,37,17,10,3,7,Arkansas State,Sun Belt,7,0,7,0,0
400603842,2015,4,regular,2015-09-26T19:00:00.000Z,true,true,67339,3687,AT&T Stadium,Arkansas,SEC,21,7,0,7,7,Texas A&M,SEC,28,0,10,3,8
400603843,2015,4,regular,2015-09-26T19:30:00.000Z,false,true,87451,3785,Jordan-Hare Stadium,Auburn,SEC,9,0,0,6,3,Mississippi State,SEC,17,7,7,3,0
400603846,2015,4,regular,2015-09-26T19:30:00.000Z,false,true,58008,3683,Commonwealth Stadium,Kentucky,SEC,21,0,7,7,7,Missouri,SEC,13,7,0,3,3
400757036,2015,4,regular,2015-09-26T20:00:00.000Z,false,true,56004,3619,Arizona Stadium,Arizona,Pac-12,30,7,7,9,7,UCLA,Pac-12,56,14,28,7,7
400763523,2015,4,regular,2015-09-26T20:00:00.000Z,false,false,30107,3911,Ryan Field,Northwestern,Big Ten,24,0,7,17,0,Ball State,Mid-American,19,3,7,6,3
400764872,2015,4,regular,2015-09-26T20:00:00.000Z,false,false,35257,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,59,14,28,10,7,Texas State,Sun Belt,14,7,0,0,7
400763611,2015,4,regular,2015-09-26T20:00:00.000Z,false,false,22322,3946,Sun Bowl Stadium,UTEP,Conference USA,27,7,3,7,10,Incarnate Word,,17,3,7,7,0
400756936,2015,4,regular,2015-09-26T20:00:00.000Z,false,false,21314,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,13,7,3,3,0,NC State,ACC,63,28,14,7,14
400763527,2015,4,regular,2015-09-26T20:00:00.000Z,false,false,80829,347,Camp Randall Stadium,Wisconsin,Big Ten,28,7,7,7,7,Hawai'i,Mountain West,0,0,0,0,0
400757039,2015,4,regular,2015-09-26T20:30:00.000Z,false,true,57145,3626,Autzen Stadium,Oregon,Pac-12,20,6,7,0,7,Utah,Pac-12,62,6,21,28,7
400787247,2015,4,regular,2015-09-26T21:00:00.000Z,false,false,16717,3914,Sam Boyd Stadium,UNLV,Mountain West,80,35,17,21,7,Idaho State,,8,0,8,0,0
400787443,2015,4,regular,2015-09-26T21:00:00.000Z,false,true,14441,3791,Kibbie Dome,Idaho,,20,3,10,7,0,Georgia Southern,Sun Belt,44,10,6,14,14
400787244,2015,4,regular,2015-09-26T22:30:00.000Z,false,true,17264,3935,Spartan Stadium,San José State,Mountain West,49,14,7,14,14,Fresno State,Mountain West,23,0,10,13,0
400757037,2015,4,regular,2015-09-26T22:30:00.000Z,false,true,61904,3947,Sun Devil Stadium,Arizona State,Pac-12,14,0,0,7,7,USC,Pac-12,42,7,28,0,7
400764873,2015,5,regular,2015-10-01T19:30:00.000Z,false,false,40101,3854,Nippert Stadium,Cincinnati,American Athletic,34,14,13,0,7,Miami,ACC,23,13,7,0,3
400764875,2015,5,regular,2015-10-02T19:00:00.000Z,false,true,22546,3886,Raymond James Stadium,South Florida,American Athletic,17,7,3,0,7,Memphis,American Athletic,24,0,7,10,7
400763614,2015,5,regular,2015-10-02T19:00:00.000Z,false,false,13105,4418,Jerry Richardson Stadium,Charlotte,Conference USA,3,0,3,0,0,Temple,American Athletic,37,3,7,20,7
400764874,2015,5,regular,2015-10-02T22:15:00.000Z,false,false,56393,3801,LaVell Edwards Stadium,BYU,FBS Independents,30,7,0,3,20,Connecticut,American Athletic,13,0,7,3,3
400763533,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,80933,347,Camp Randall Stadium,Wisconsin,Big Ten,6,3,0,3,0,Iowa,Big Ten,10,0,10,0,0
400763531,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,74418,3936,Spartan Stadium,Michigan State,Big Ten,24,14,7,0,3,Purdue,Big Ten,21,0,0,7,14
400763430,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,48694,3616,Amon G. Carter Stadium,TCU,Big 12,50,30,7,10,3,Texas,Big 12,7,0,0,0,7
400763428,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,84384,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,44,7,17,10,10,West Virginia,Big 12,24,0,7,17,0
400763532,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,30044,3911,Ryan Field,Northwestern,Big Ten,27,3,7,10,7,Minnesota,Big Ten,0,0,0,0,0
400763530,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,51802,3665,Maryland Stadium,Maryland,Big Ten,0,0,0,0,0,Michigan,Big Ten,28,0,6,15,7
400764878,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,20024,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,45,7,17,14,7,UCF,American Athletic,31,7,3,0,21
400764879,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,17146,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,24,10,0,7,7,Houston,American Athletic,38,7,14,3,14
400603883,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,66751,3838,Faurot Field,Missouri,SEC,24,7,10,7,0,South Carolina,SEC,10,3,7,0,0
400756945,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,0,3799,Lane Stadium,Virginia Tech,ACC,13,0,7,3,3,Pittsburgh,ACC,17,10,0,7,0
400760494,2015,5,regular,2015-10-03T12:00:00.000Z,false,false,107387,3632,Beaver Stadium,Penn State,Big Ten,20,7,3,10,0,Army,FBS Independents,14,0,0,7,7
400763427,2015,5,regular,2015-10-03T12:00:00.000Z,false,true,55837,3772,Jack Trice Stadium,Iowa State,Big 12,38,3,14,14,7,Kansas,Big 12,13,0,0,6,7
400756943,2015,5,regular,2015-10-03T12:30:00.000Z,false,true,56417,3670,Carter-Finley Stadium,NC State,ACC,13,0,7,6,0,Louisville,ACC,20,7,10,3,0
400787316,2015,5,regular,2015-10-03T14:00:00.000Z,false,true,17301,3768,Summa Field at InfoCision Stadium,Akron,Mid-American,12,3,3,3,3,Ohio,Mid-American,14,7,7,0,0
400763620,2015,5,regular,2015-10-03T15:00:00.000Z,false,false,13525,3985,Warren McGuirk Alumni Stadium,UMass,FBS Independents,24,7,10,0,7,Florida International,Conference USA,14,0,7,7,0
400787315,2015,5,regular,2015-10-03T15:00:00.000Z,false,true,17380,3786,Kelly/Shorts Stadium,Central Michigan,Mid-American,29,3,0,23,3,Northern Illinois,Mid-American,19,10,0,3,6
400787317,2015,5,regular,2015-10-03T15:00:00.000Z,false,true,10002,3919,Scheumann Stadium,Ball State,Mid-American,10,0,3,0,7,Toledo,Mid-American,24,0,24,0,0
400756941,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,28588,3630,BB&T Field,Wake Forest,ACC,16,3,7,0,6,Florida State,ACC,24,7,7,10,0
400763529,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,52929,3830,Memorial Stadium,Indiana,Big Ten,27,3,7,7,10,Ohio State,Big Ten,34,0,6,14,14
400603879,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,92746,3917,Sanford Stadium,Georgia,SEC,10,0,3,7,0,Alabama,SEC,38,3,21,14,0
400763431,2015,5,regular,2015-10-03T15:30:00.000Z,true,true,56179,3687,AT&T Stadium,Baylor,Big 12,63,28,21,7,7,Texas Tech,Big 12,35,14,7,7,7
400764876,2015,5,regular,2015-10-03T15:30:00.000Z,false,false,32705,3852,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,33,7,14,6,6,Air Force,Mountain West,11,0,0,3,8
400787253,2015,5,regular,2015-10-03T15:30:00.000Z,false,false,19345,3792,Kidd Brewer Stadium,Appalachian State,Sun Belt,31,14,7,7,3,Wyoming,Mountain West,13,0,7,0,6
400787318,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,20843,3965,UB Stadium,Buffalo,Mid-American,22,3,3,3,13,Bowling Green,Mid-American,28,7,14,0,7
400787319,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,10991,3696,Dix Stadium,Kent State,Mid-American,20,6,7,7,0,Miami (OH),Mid-American,14,0,0,0,14
400787446,2015,5,regular,2015-10-03T15:30:00.000Z,false,false,11512,3495,Georgia Dome,Georgia State,Sun Belt,33,14,0,10,9,Liberty,FBS Independents,41,7,14,7,13
400763616,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,18473,3775,Joan C. Edwards Stadium,Marshall,Conference USA,27,7,7,7,6,Old Dominion,Conference USA,7,0,0,0,7
400763617,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,20124,3895,Rice Stadium,Rice,Conference USA,10,3,7,0,0,Western Kentucky,Conference USA,49,21,14,0,14
400756939,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,20009,3982,Wallace Wade Stadium,Duke,ACC,9,3,6,0,0,Boston College,ACC,7,0,0,7,0
400756942,2015,5,regular,2015-10-03T15:30:00.000Z,false,true,50585,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,31,7,14,7,3,North Carolina,ACC,38,0,14,10,14
400764877,2015,5,regular,2015-10-03T16:00:00.000Z,false,true,17136,3735,Gerald J. Ford Stadium,SMU,American Athletic,23,13,10,0,0,East Carolina,American Athletic,49,7,14,14,14
400603877,2015,5,regular,2015-10-03T16:00:00.000Z,false,false,87451,3785,Jordan-Hare Stadium,Auburn,SEC,35,14,7,7,7,San José State,Mountain West,21,7,0,7,7
400763429,2015,5,regular,2015-10-03T16:00:00.000Z,false,true,57618,3646,Boone Pickens Stadium,Oklahoma State,Big 12,36,7,13,6,10,Kansas State,Big 12,34,14,14,0,6
400757044,2015,5,regular,2015-10-03T16:00:00.000Z,false,true,42042,3831,California Memorial Stadium,California,Pac-12,34,7,6,21,0,Washington State,Pac-12,28,7,14,7,0
400763528,2015,5,regular,2015-10-03T16:02:00.000Z,false,true,40138,3832,Memorial Stadium,Illinois,Big Ten,14,0,0,0,14,Nebraska,Big Ten,13,0,10,3,0
400787444,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,23411,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,49,7,21,14,7,Idaho,,35,7,7,7,14
400603878,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,90585,3634,Ben Hill Griffin Stadium,Florida,SEC,38,13,12,0,13,Ole Miss,SEC,10,0,0,3,7
400787445,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,16791,3817,Malone Stadium,Louisiana Monroe,Sun Belt,31,0,10,7,14,Georgia Southern,Sun Belt,51,10,21,0,20
400787249,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,22059,3905,Romney Stadium,Utah State,Mountain West,33,3,14,6,10,Colorado State,Mountain West,18,3,7,0,8
400787447,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,22873,3975,Veterans Memorial Stadium,Troy,Sun Belt,18,8,7,0,3,South Alabama,Sun Belt,24,14,7,3,0
400603881,2015,5,regular,2015-10-03T19:00:00.000Z,false,false,102321,3958,Tiger Stadium,LSU,SEC,44,14,6,10,14,Eastern Michigan,Mid-American,22,0,14,8,0
400763618,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,26430,3815,M. M. Roberts Stadium,Southern Mississippi,Conference USA,49,7,14,14,14,North Texas,Conference USA,14,0,0,0,14
400603884,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,101265,3853,Neyland Stadium,Tennessee,SEC,20,14,3,3,0,Arkansas,SEC,24,7,10,7,0
400603882,2015,5,regular,2015-10-03T19:00:00.000Z,false,false,25411,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,13,3,3,0,7,Vanderbilt,SEC,17,3,0,0,14
400763615,2015,5,regular,2015-10-03T19:00:00.000Z,false,false,26910,3776,Joe Aillet Stadium,Louisiana Tech,Conference USA,43,7,22,7,7,Louisiana,Sun Belt,14,7,0,7,0
400787251,2015,5,regular,2015-10-03T19:00:00.000Z,false,true,29551,3816,Mackay Stadium,Nevada,Mountain West,17,0,0,3,14,UNLV,Mountain West,23,7,6,0,10
400757042,2015,5,regular,2015-10-03T19:30:00.000Z,false,true,80113,1056,Rose Bowl,UCLA,Pac-12,23,0,10,0,13,Arizona State,Pac-12,38,9,6,14,9
400603880,2015,5,regular,2015-10-03T19:30:00.000Z,false,false,0,3683,Commonwealth Stadium,Kentucky,SEC,34,7,0,6,14,Eastern Kentucky,,27,0,6,7,14
400603885,2015,5,regular,2015-10-03T19:30:00.000Z,false,true,104455,3795,Kyle Field,Texas A&M,SEC,30,14,10,3,3,Mississippi State,SEC,17,3,7,0,7
400763619,2015,5,regular,2015-10-03T20:00:00.000Z,false,true,25951,3946,Sun Bowl Stadium,UTEP,Conference USA,6,0,0,0,6,UT San Antonio,Conference USA,25,0,3,15,7
400756940,2015,5,regular,2015-10-03T20:00:00.000Z,false,false,82415,3836,Memorial Stadium,Clemson,ACC,24,14,0,7,3,Notre Dame,FBS Independents,22,3,0,0,19
400787252,2015,5,regular,2015-10-03T20:00:00.000Z,false,false,30900,3971,University Stadium,New Mexico,Mountain West,38,14,0,15,9,New Mexico State,FBS Independents,29,17,9,3,0
400787248,2015,5,regular,2015-10-03T22:15:00.000Z,false,true,35907,3653,Albertsons Stadium,Boise State,Mountain West,55,14,35,3,3,Hawai'i,Mountain West,0,0,0,0,0
400787250,2015,5,regular,2015-10-03T22:30:00.000Z,false,true,29996,3932,Qualcomm Stadium,San Diego State,Mountain West,21,7,0,7,7,Fresno State,Mountain West,7,0,7,0,0
400757041,2015,5,regular,2015-10-03T22:30:00.000Z,false,true,46628,3940,Stanford Stadium,Stanford,Pac-12,55,13,14,21,7,Arizona,Pac-12,17,0,3,14,0
400757043,2015,5,regular,2015-10-03T23:05:00.000Z,false,true,46222,3726,Folsom Field,Colorado,Pac-12,24,7,10,0,7,Oregon,Pac-12,41,7,10,14,10
400764880,2015,6,regular,2015-10-08T20:00:00.000Z,false,true,25204,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,49,7,21,14,7,SMU,American Athletic,28,14,7,0,7
400757045,2015,6,regular,2015-10-08T21:00:00.000Z,false,true,63623,477,Los Angeles Memorial Coliseum,USC,Pac-12,12,3,3,0,6,Washington,Pac-12,17,0,3,7,7
400763623,2015,6,regular,2015-10-09T19:00:00.000Z,false,true,22763,3775,Joan C. Edwards Stadium,Marshall,Conference USA,31,7,10,14,0,Southern Mississippi,Conference USA,10,7,3,0,0
400756946,2015,6,regular,2015-10-09T20:00:00.000Z,false,true,61183,3799,Lane Stadium,Virginia Tech,ACC,28,0,21,0,7,NC State,ACC,13,3,7,3,0
400756949,2015,6,regular,2015-10-10T12:00:00.000Z,false,false,39712,3841,Blaik Field at Michie Stadium,Army,FBS Independents,3,0,0,3,0,Duke,ACC,44,10,17,3,14
400763537,2015,6,regular,2015-10-10T12:00:00.000Z,false,true,107869,3861,Ohio Stadium,Ohio State,Big Ten,49,7,14,14,14,Maryland,Big Ten,28,7,7,7,7
400763432,2015,6,regular,2015-10-10T12:00:00.000Z,false,true,25910,3833,Memorial Stadium,Kansas,Big 12,7,7,0,0,0,Baylor,Big 12,66,24,28,14,0
400763434,2015,6,regular,2015-10-10T12:00:00.000Z,true,true,91546,499,Cotton Bowl,Texas,Big 12,24,14,0,3,7,Oklahoma,Big 12,17,0,3,7,7
400603902,2015,6,regular,2015-10-10T12:00:00.000Z,false,false,60154,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,52,17,14,14,7,New Mexico State,FBS Independents,3,3,0,0,0
400763534,2015,6,regular,2015-10-10T12:00:00.000Z,false,true,66693,3793,Kinnick Stadium,Iowa,Big Ten,29,6,10,7,6,Illinois,Big Ten,20,7,0,6,7
400763622,2015,6,regular,2015-10-10T12:00:00.000Z,false,true,13799,218,FIU Stadium,Florida International,Conference USA,52,21,21,3,7,UTEP,Conference USA,12,0,3,7,2
400763626,2015,6,regular,2015-10-10T12:00:00.000Z,false,true,16993,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,Conference USA,58,28,24,3,3,Middle Tennessee,Conference USA,28,7,7,7,7
